Product ID,Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit,Product Line,Product Category,Product Group,Product Name,Supplier Country,Supplier Name,Supplier ID
220101400215,28937,Silver,05-Mar-17,05-Mar-17,123050505,1,18.2,8.45,Clothes & Shoes,Clothes,Tracker Clothes,Mistry Women's Swim Suit,US,3Top Sports,2963
220200100009,51363,Gold,08-Jan-17,08-Jan-17,123040913,1,63.4,30.5,Clothes & Shoes,Shoes,Eclipse Shoes,Atmosphere Imara Women's Running Shoes,US,Eclipse Inc,1303
240100100411,37064,GOLD,03-Feb-17,03-Feb-17,123082081,1,6.8,3.1,Sports,Assorted Sports Articles,Assorted Sports articles,Pump Football Pump 270 X 28 Millimetre,US,Teamsports Inc,5810
220200100134,54945,SILVER,04-Feb-17,04-Feb-17,123089401,1,54.4,27.3,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Maniacal Shoes,US,Eclipse Inc,1303
230100600008,45440,Gold,17-Jan-17,22-Jan-17,123088895,1,131.2,64.25,Outdoors,Outdoors,Sleepingbags,Compact Summer 195 Cm Blue Sleeping Bag,GB,Outback Outfitters Ltd,16422
210200500006,17288,SILVER,15-Feb-17,15-Feb-17,123052446,1,24.0,11.95,Children,Children Sports,"Lucky Guy, Kids","Rain Suit, Plain w/backpack Jacket",US,AllSeasons Outdoor Clothing,772
220100100565,61469,Silver,26-Jan-17,26-Jan-17,123038137,1,39.0,19.6,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Mandarin Stretch Tee,US,Eclipse Inc,1303
230100300014,38657,Silver,31-Jan-17,31-Jan-17,123065884,1,39.9,16.7,Outdoors,Outdoors,Gloves & Mittens,Montana Gore-Tex Gloves,SE,Svensson Trading AB,6355
230100500022,81982,Gold,16-Jan-17,16-Jan-17,123085656,1,150.1,64.1,Outdoors,Outdoors,Outdoor Gear,Polyester 4-Persons,GB,Prime Sports Ltd,316
210200100014,83525,GOLD,06-Jan-17,06-Jan-17,123029152,1,35.0,15.65,Children,Children Sports,"A-Team, Kids",SweatPants Children's Sweat Pants Long,US,A Team Sports,3298
210200700013,78194,Gold,17-Jan-17,20-Jan-17,123090474,1,10.1,3.6,Children,Children Sports,"Olssons, Kids",Slomo Balance Children's Shoes,ES,Sportico,798
240200200068,21776,Silver,02-Mar-17,02-Mar-17,123032226,1,298.8,151.55,Sports,Golf,Golf Clothes,Hi-fly Staff Rain Suit,NL,Van Dammeren International,2995
240500100049,56405,SILVER,17-Feb-17,17-Feb-17,123060601,1,73.7,29.55,Sports,Running - Jogging,Jogging,Triffy Supplex T-Shirt,NL,Triffy B.V.,13314
240700400010,52731,Gold,04-Mar-17,04-Mar-17,123043201,1,61.3,31.95,Sports,Team Sports,Soccer,Enland Player Shirt,US,Fga Sports Inc,14593
240700100009,29055,Gold,16-Jan-17,16-Jan-17,123086553,1,26.99,10.23,Sports,Team Sports,American Football,Football - Helmet Pro M,US,A Team Sports,3298
240200100220,58038,Silver,13-Feb-17,13-Feb-17,123040148,1,85.3,42.75,Sports,Golf,Golf,Rosefinch Altima Stand 8  Black/Yellow,NL,Van Dammeren International,2995
240500100027,25973,Silver,17-Jan-17,22-Jan-17,123092863,2,91.0,20.2,Sports,Running - Jogging,Jogging,"Men's Sweatshirt Round Neck, Big Logo",US,A Team Sports,3298
240500100018,59239,Gold,09-Jan-17,11-Jan-17,123045029,1,61.0,27.05,Sports,Running - Jogging,Jogging,A-team Sweat w/Hood + Big Logo,US,A Team Sports,3298
240700400036,56163,Gold,18-Jan-17,18-Jan-17,123095502,1,6.2,2.75,Sports,Team Sports,Soccer,Soccer Socks Senior,US,Teamsports Inc,5810
210200300079,7506,Silver,19-Feb-17,19-Feb-17,123074965,1,32.1,16.15,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fleece Hood,US,Eclipse Inc,1303
210201000036,22993,Silver,31-Jan-17,31-Jan-17,123065597,1,19.5,8.9,Children,Children Sports,Tracker Kid's Clothes,Joe Youth,US,3Top Sports,2963
220100100508,56503,Silver,24-Feb-17,24-Feb-17,123003824,1,51.7,25.95,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Cotton w/Leg Dri Fit,US,Eclipse Inc,1303
220100100580,2281,Silver,01-Mar-17,01-Mar-17,123028179,1,56.5,28.35,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's New Work-Out Pants,US,Eclipse Inc,1303
220100300016,79285,Silver,21-Feb-17,21-Feb-17,123086513,2,34.2,8.65,Clothes & Shoes,Clothes,Knitwear,Instyle Polo Zip Unisex,US,AllSeasons Outdoor Clothing,772
220101400135,92458,Silver,16-Feb-17,16-Feb-17,123057662,1,23.5,10.75,Clothes & Shoes,Clothes,Tracker Clothes,Comp.shorts Women's Shorts,US,3Top Sports,2963
220101400152,87604,Gold,19-Feb-17,19-Feb-17,123074740,1,13.1,5.9,Clothes & Shoes,Clothes,Tracker Clothes,Essential Trunk 2 Swimming Trunks,US,3Top Sports,2963
220101400296,84413,Silver,07-Jan-17,07-Jan-17,123032475,2,52.6,11.8,Clothes & Shoes,Clothes,Tracker Clothes,Revival Backpack Three,US,3Top Sports,2963
220101400395,73441,Gold,01-Mar-17,01-Mar-17,123027606,1,81.5,37.2,Clothes & Shoes,Clothes,Tracker Clothes,N.d.gear Eruptor,GB,Greenline Sports Ltd,14682
220200200059,35633,Silver,17-Jan-17,17-Jan-17,123088738,1,136.7,62.3,Clothes & Shoes,Shoes,Shoes,Soft Nimbus Men's Running Shoes,US,Pro Sportswear Inc,1747
220200200077,73474,Silver,23-Feb-17,23-Feb-17,123094359,1,126.0,57.35,Clothes & Shoes,Shoes,Shoes,Twain Women's Exit Iii Mid Cd X-Hiking Shoes,US,Twain Inc,13198
240100100335,12755,Silver,19-Feb-17,19-Feb-17,123071270,2,72.6,15.45,Sports,Assorted Sports Articles,Assorted Sports articles,Knee Dressing  Knee Pad w/opening for Knee Ca,US,Teamsports Inc,5810
240100100730,7854,Silver,07-Feb-17,11-Feb-17,123009395,1,181.5,77.85,Sports,Assorted Sports Articles,Assorted Sports articles,Women's Jacket,ES,Luna sastreria S.A.,4742
240100400105,148,Silver,04-Feb-17,04-Feb-17,123089061,1,478.0,238.95,Sports,Assorted Sports Articles,Skates,Rollerskate  Roller Skates Hockey Proto Vs80/,PT,Magnifico Sports,1684
220200100213,19810,Silver,27-Feb-17,27-Feb-17,123017630,1,116.3,56.3,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Tailwind,US,Eclipse Inc,1303
220200300112,5242,SILVER,14-Feb-17,14-Feb-17,123047419,1,5.7,2.6,Clothes & Shoes,Shoes,Tracker Shoes,Sole Pro Insole,US,3Top Sports,2963
220200300133,14552,Silver,31-Jan-17,05-Feb-17,123068986,1,28.2,12.95,Clothes & Shoes,Shoes,Tracker Shoes,Tracker Lite Basic Sandals,US,3Top Sports,2963
230100100015,13792,Gold,02-Mar-17,02-Mar-17,123032165,1,106.9,45.5,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Caians,NO,Scandinavian Clothing A/S,50
240100100654,18482,Silver,25-Jan-17,27-Jan-17,123035727,1,45.2,18.15,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Men's Shorts,ES,Luna sastreria S.A.,4742
220200100179,55191,Silver,16-Feb-17,16-Feb-17,123056067,1,134.5,67.35,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Converge Triax X,US,Eclipse Inc,1303
240100100386,38586,Silver,14-Jan-17,15-Jan-17,123075776,2,79.0,16.55,Sports,Assorted Sports Articles,Assorted Sports articles,Precision 80% Tungsten 23 Gram,GB,Royal Darts Ltd,4514
240100300001,1626,Silver,04-Feb-17,04-Feb-17,123087583,1,35.5,17.9,Sports,Assorted Sports Articles,Petanque - Boule,Boule Set 6-pack Lux,GB,Royal Darts Ltd,4514
220200100211,62532,Gold,11-Jan-17,11-Jan-17,123057110,2,207.0,51.85,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Stormy,US,Eclipse Inc,1303
230100600033,83999,Gold,12-Jan-17,12-Jan-17,123063515,1,85.1,40.65,Outdoors,Outdoors,Sleepingbags,"Outback Sleeping Bag, Medium,Right/Blue/Black",DK,Top Sports,755
240200100038,87165,SILVER,01-Mar-17,02-Mar-17,123026743,1,18.5,9.35,Sports,Golf,Golf,"Bretagne Difference Men's Golf Glove, left",NL,Van Dammeren International,2995
240200100175,11717,Gold,05-Mar-17,05-Mar-17,123047209,1,2.2,0.9,Sports,Golf,Golf,Proplay Greenmarker,NL,Van Dammeren International,2995
240500100032,78833,Silver,17-Jan-17,17-Jan-17,123089323,3,164.7,24.35,Sports,Running - Jogging,Jogging,Sweatshirt  Children's Sweat w/Small Zipper C,US,A Team Sports,3298
240500200043,58777,Gold,10-Jan-17,10-Jan-17,123054138,1,46.6,22.2,Sports,Running - Jogging,Running Clothes,Bike.Tights Biking Tights without braces,BE,Force Sports,5922
240600100010,43495,SILVER,20-Jan-17,20-Jan-17,123004763,1,16.0,6.5,Sports,Swim Sports,Bathing Suits,"Goggles, Assorted Colours",US,Nautlius SportsWear Inc,6153
240500100033,19808,Silver,22-Jan-17,24-Jan-17,123018770,1,65.4,28.95,Sports,Running - Jogging,Jogging,Sweatshirt Sweatshirt w/O-Neck,US,A Team Sports,3298
240500200100,50085,SILVER,24-Jan-17,24-Jan-17,123031518,2,45.4,10.85,Sports,Running - Jogging,Running Clothes,Original Running Pants,BE,Force Sports,5922
240800200059,54501,Gold,27-Jan-17,29-Jan-17,123047029,2,81.6,18.45,Sports,Winter Sports,Winter Sports,"South Vally Iii,Royal",CA,CrystalClear Optics Inc,16814
210201000028,92305,GOLD,05-Mar-17,05-Mar-17,123048518,1,53.7,24.5,Children,Children Sports,Tracker Kid's Clothes,Dima Shiny Children's Suit,US,3Top Sports,2963
220100100135,14093,Silver,15-Jan-17,20-Jan-17,123079099,1,35.7,17.95,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Dry Fit T-Shirt,US,Eclipse Inc,1303
220100100277,49746,Silver,25-Jan-17,25-Jan-17,123032638,1,34.6,17.4,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's T-Shirt w/Round Neck,US,Eclipse Inc,1303
220100400003,73582,Gold,02-Mar-17,02-Mar-17,123031476,4,647.2,81.0,Clothes & Shoes,Clothes,LSF,Big Guy Air Max Deluxe,US,Eclipse Inc,1303
220100900008,45447,SILVER,31-Jan-17,31-Jan-17,123066763,2,42.0,8.9,Clothes & Shoes,Clothes,Osprey,Osprey Cat T-Shirt 100 % Cotton,US,Triple Sportswear Inc,3664
220101400122,74248,GOLD,07-Feb-17,07-Feb-17,123004721,2,93.8,20.95,Clothes & Shoes,Clothes,Tracker Clothes,Centercourt Men's Tennis Polo,US,3Top Sports,2963
220200100121,63675,Silver,02-Feb-17,02-Feb-17,123075848,1,68.6,34.4,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Cortez Leather Street Shoes,US,Eclipse Inc,1303
220200200025,35622,GOLD,18-Jan-17,18-Jan-17,123094619,2,143.0,31.65,Clothes & Shoes,Shoes,Shoes,Profi Crosswinds 23 Sandal,NL,Van Dammeren International,2995
240100100258,34600,GOLD,08-Jan-17,08-Jan-17,123040851,1,36.0,18.75,Sports,Assorted Sports Articles,Assorted Sports articles,Fga Home Children's Shorts,US,Fga Sports Inc,14593
240100100528,47248,Gold,04-Mar-17,05-Mar-17,123045280,1,54.1,23.85,Sports,Assorted Sports Articles,Assorted Sports articles,Van Damme Children's Bermuda,NL,Van Dammeren International,2995
240100400087,9476,Silver,26-Feb-17,26-Feb-17,123009640,2,234.4,58.55,Sports,Assorted Sports Articles,Skates,Relation 76 millimetre/78a Roller Skates,PT,Magnifico Sports,1684
220100100171,20663,Gold,02-Mar-17,02-Mar-17,123029790,1,170.4,85.3,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Killer Jacket,US,Eclipse Inc,1303
210200100005,51403,Platinum,28-Feb-17,28-Feb-17,123021454,1,13.0,5.75,Children,Children Sports,"A-Team, Kids",A-team Children's T-Shirt,US,A Team Sports,3298
210200400047,31447,Gold,02-Jan-17,06-Jan-17,123008053,1,30.6,15.4,Children,Children Sports,"Eclipse, Kid's Shoes",Toddler Fit Shoes,US,Eclipse Inc,1303
220100700031,58170,Silver,14-Feb-17,14-Feb-17,123049490,1,119.4,56.95,Clothes & Shoes,Clothes,Orion,Jog Dmx 6 Iii Shoes,CA,Fuller Trading Co.,16733
230100200025,50776,SILVER,05-Feb-17,05-Feb-17,123095479,1,250.1,113.65,Outdoors,Outdoors,Backpacks,Feelgood 55-75 Litre Black Women's Backpack,AU,Toto Outdoor Gear,10692
240100300004,54099,Gold,09-Jan-17,09-Jan-17,123046089,1,22.9,9.1,Sports,Assorted Sports Articles,Petanque - Boule,Petanque Balls 3-pack Chromium 72mm,GB,Royal Darts Ltd,4514
230100100015,89958,GOLD,20-Jan-17,20-Jan-17,123005475,2,213.8,45.5,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Caians,NO,Scandinavian Clothing A/S,50
240200100077,59165,Gold,24-Jan-17,24-Jan-17,123029106,1,149.1,90.7,Sports,Golf,Golf,Expert Men's Firesole Loose Iron,US,Twain Inc,13198
240400300035,33473,GOLD,26-Feb-17,26-Feb-17,123009717,1,19.1,7.7,Sports,Racket Sports,Tennis,Smasher Shorts,GB,British Sports Ltd,1280
240800100074,28212,Silver,14-Feb-17,14-Feb-17,123043955,2,633.2,126.7,Sports,Winter Sports,Ski Dress,Mayday Soul Pro New Tech Ski Jacket,US,Mayday Inc,4646
240800200042,19121,Silver,02-Jan-17,02-Jan-17,123006600,2,95.8,20.9,Sports,Winter Sports,Winter Sports,Gtx Powder Thermo 04 Red,US,Twain Inc,13198
240700400034,26876,Silver,07-Jan-17,12-Jan-17,123033583,1,13.2,5.95,Sports,Team Sports,Soccer,Soccer Mjf 2000 Size 4 Black/Yellow,US,Teamsports Inc,5810
240800200020,1419,Silver,03-Jan-17,03-Jan-17,123015824,2,326.8,74.3,Sports,Winter Sports,Winter Sports,"C.A.M.,Bone",CA,CrystalClear Optics Inc,16814
210200900025,79535,Gold,21-Jan-17,26-Jan-17,123010649,1,16.9,7.4,Children,Children Sports,"Osprey, Kids",Osprey Children's The Cat  T-Shirt,US,Triple Sportswear Inc,3664
210201000178,72113,Silver,23-Jan-17,23-Jan-17,123022632,2,95.8,21.85,Children,Children Sports,Tracker Kid's Clothes,Infant Children's Shoes,US,3Top Sports,2963
220100100320,82076,Gold,14-Feb-17,14-Feb-17,123043352,2,132.2,31.45,Clothes & Shoes,Clothes,Eclipse Clothing,Clearview Sports Glases Hemalite,US,Eclipse Inc,1303
220100400027,45031,Silver,24-Jan-17,24-Jan-17,123031362,1,88.1,41.95,Clothes & Shoes,Clothes,LSF,Wa.lbc Street Shoes,CA,Fuller Trading Co.,16733
220100900010,53656,Silver,14-Feb-17,14-Feb-17,123043163,2,184.2,36.9,Clothes & Shoes,Clothes,Osprey,"Osprey Cell O-Five Low, Leather",US,Triple Sportswear Inc,3664
220101400052,25569,SILVER,29-Jan-17,29-Jan-17,123057207,1,190.2,83.3,Clothes & Shoes,Clothes,Tracker Clothes,Windbreaker Montana,ES,Luna sastreria S.A.,4742
220101400326,87521,Silver,02-Feb-17,02-Feb-17,123078086,1,31.9,14.6,Clothes & Shoes,Clothes,Tracker Clothes,Sports Bra,US,3Top Sports,2963
220200200010,24259,Gold,28-Jan-17,28-Jan-17,123050481,1,66.8,30.35,Clothes & Shoes,Shoes,Shoes,Cruise Men's Road Chunk Street Shoes,SE,Petterson AB,109
220200300004,77667,Gold,08-Feb-17,08-Feb-17,123012804,1,52.3,23.9,Clothes & Shoes,Shoes,Tracker Shoes,Fg Football Boots,US,3Top Sports,2963
220200300071,9131,Gold,04-Mar-17,04-Mar-17,123040677,3,311.4,47.25,Clothes & Shoes,Shoes,Tracker Shoes,Hgf  Low Women's Indoor Shoes,US,3Top Sports,2963
230100300010,48687,GOLD,26-Feb-17,28-Feb-17,123014720,1,42.4,17.05,Outdoors,Outdoors,Gloves & Mittens,Massif Dual Gloves,FR,Massif S.A.,13199
240100100291,20070,Silver,17-Jan-17,21-Jan-17,123092738,1,28.1,12.15,Sports,Assorted Sports Articles,Assorted Sports articles,Handball Union Autograph Handball L/32 P.U.,US,Teamsports Inc,5810
240100100678,74418,Gold,21-Feb-17,24-Feb-17,123085447,1,49.8,21.25,Sports,Assorted Sports Articles,Assorted Sports articles,Sandals,ES,Luna sastreria S.A.,4742
210200300024,26513,Gold,31-Jan-17,31-Jan-17,123069982,1,66.6,33.4,Children,Children Sports,"Eclipse, Kid's Clothes",Toddle Heavy Fill Jacket,US,Eclipse Inc,1303
220100100203,23217,Gold,27-Feb-17,06-Mar-17,123019200,1,85.0,42.6,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's New Micro Fibre Jacket,US,Eclipse Inc,1303
220100500026,40686,Silver,16-Feb-17,21-Feb-17,123056679,1,63.0,28.7,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,NL,Van Dammeren International,2995
220200100098,2519,Silver,07-Mar-17,07-Mar-17,123061605,2,241.4,66.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Max Shoes,US,Eclipse Inc,1303
230100500096,56228,Silver,26-Feb-17,26-Feb-17,123013137,1,35.5,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing,772
230100600041,93613,Gold,26-Feb-17,01-Mar-17,123011558,1,67.5,32.15,Outdoors,Outdoors,Sleepingbags,"Trekker  Large Sleeping Bag, Right, Graphite/",DK,Top Sports,755
240100100185,17225,Gold,13-Jan-17,13-Jan-17,123066096,1,171.9,80.2,Sports,Assorted Sports Articles,Assorted Sports articles,Barret 2.12 Women's Softboot,US,Roll-Over Inc,3815
240100400044,55519,Silver,28-Feb-17,28-Feb-17,123021548,1,353.6,174.75,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's Roller Skates,US,Twain Inc,13198
220200200032,80359,SILVER,01-Feb-17,01-Feb-17,123073140,1,96.4,43.85,Clothes & Shoes,Shoes,Shoes,Soft 140 Men's Running Shoes,US,Pro Sportswear Inc,1747
230100500083,6793,GOLD,12-Feb-17,12-Feb-17,123031675,1,51.8,25.85,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Lightning Rain Pants,US,AllSeasons Outdoor Clothing,772
220200100213,71271,Gold,24-Jan-17,24-Jan-17,123029396,1,116.3,56.3,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Tailwind,US,Eclipse Inc,1303
230100500058,7700,Platinum,16-Jan-17,16-Jan-17,123081805,2,33.4,7.25,Outdoors,Outdoors,Outdoor Gear,Mattress with 5 channels 196x72,GB,Prime Sports Ltd,316
240100100053,55412,Silver,03-Jan-17,07-Jan-17,123014034,1,22.8,11.45,Sports,Assorted Sports Articles,Assorted Sports articles,Fitness Wheel 72 millimetre,PT,Magnifico Sports,1684
220200200014,6294,Silver,31-Jan-17,31-Jan-17,123067947,1,90.0,40.9,Clothes & Shoes,Shoes,Shoes,Dubby Low Men's Street Shoes,SE,Petterson AB,109
230100200073,58440,SILVER,17-Jan-17,17-Jan-17,123089282,1,46.9,20.2,Outdoors,Outdoors,Backpacks,Hammock Sports Bag,ES,Luna sastreria S.A.,4742
220100300029,6526,Gold,23-Jan-17,23-Jan-17,123024242,4,758.8,80.9,Clothes & Shoes,Clothes,Knitwear,Mayday Classic Triangle Pullover,US,Mayday Inc,4646
240300100037,564,Gold,27-Jan-17,27-Jan-17,123042973,6,130.2,9.75,Sports,Indoor Sports,Fitness,Topgun Evb-10 Vinyl-Dumbbells 4.5,NL,TrimSport B.V.,16542
240400300030,12754,Silver,28-Feb-17,28-Feb-17,123023295,1,55.5,22.25,Sports,Racket Sports,Tennis,Smasher Cotton,GB,British Sports Ltd,1280
240500200088,70839,Gold,26-Feb-17,01-Mar-17,123010854,1,39.7,18.9,Sports,Running - Jogging,Running Clothes,Maxrun Long-sleeved T-Shirt,BE,Force Sports,5922
240500200142,86701,Silver,07-Feb-17,07-Feb-17,123006965,1,8.3,3.9,Sports,Running - Jogging,Running Clothes,Ultra Line Running Mitten,BE,Force Sports,5922
240600100081,56681,Silver,05-Mar-17,05-Mar-17,123045969,1,23.8,7.15,Sports,Swim Sports,Bathing Suits,Sharky Tennyson Swimming Trunks,US,Dolphin Sportswear Inc,16292
240700400008,70941,Gold,06-Mar-17,06-Mar-17,123054014,1,27.9,12.1,Sports,Team Sports,Soccer,Bruce Lance,US,Teamsports Inc,5810
240700200009,50845,Silver,28-Feb-17,04-Mar-17,123025946,1,26.7,10.85,Sports,Team Sports,Baseball,Bat - Home Run M,US,Miller Trading Inc,15218
240200200007,57357,Silver,22-Jan-17,22-Jan-17,123019669,1,83.4,8.35,Sports,Golf,Golf Clothes,Golf Polo(1/400),US,Mike Schaeffer Inc,7511
240700400034,43728,SILVER,22-Jan-17,25-Jan-17,123019315,1,13.2,5.95,Sports,Team Sports,Soccer,Soccer Mjf 2000 Size 4 Black/Yellow,US,Teamsports Inc,5810
240500200091,49518,Gold,02-Feb-17,02-Feb-17,123075651,1,10.2,4.9,Sports,Running - Jogging,Running Clothes,Maxrun Running Stockings,BE,Force Sports,5922
210200900046,82202,Silver,22-Feb-17,22-Feb-17,123089693,1,17.6,7.1,Children,Children Sports,"Osprey, Kids",Osprey King Jr.T-Shirt V-Neck,US,Triple Sportswear Inc,3664
220100100421,35107,Silver,31-Jan-17,31-Jan-17,123068214,1,8.2,4.15,Clothes & Shoes,Clothes,Eclipse Clothing,Trois-fit Running Qtr Socks (Non-Cush),US,Eclipse Inc,1303
220100300041,92140,Silver,20-Feb-17,20-Feb-17,123076865,1,171.3,69.25,Clothes & Shoes,Clothes,Knitwear,Truls Fleece Shirt,NO,Truls Sporting Goods,12869
220101400349,16418,Gold,25-Jan-17,25-Jan-17,123032531,1,11.7,4.8,Clothes & Shoes,Clothes,Tracker Clothes,Tracker Fitness Stockings,US,3Top Sports,2963
220200200037,23973,Silver,31-Jan-17,31-Jan-17,123067347,1,70.1,31.9,Clothes & Shoes,Shoes,Shoes,Soft Astro Women's Running Shoes,US,Pro Sportswear Inc,1747
240100100326,29888,Gold,30-Jan-17,30-Jan-17,123059459,1,18.6,8.15,Sports,Assorted Sports Articles,Assorted Sports articles,"Bent Minibasket w/Ball, Assorted",NL,Van Dammeren International,2995
240100100498,81853,Silver,02-Mar-17,07-Mar-17,123031959,1,9.0,3.5,Sports,Assorted Sports Articles,Assorted Sports articles,"Teen Multi, Assorted Colours",US,Nautlius SportsWear Inc,6153
240100400148,71944,Silver,27-Feb-17,27-Feb-17,123018629,1,253.1,125.1,Sports,Assorted Sports Articles,Skates,Twain Tr7 Women's Roller Skates,US,Twain Inc,13198
210201000205,93407,Silver,22-Jan-17,22-Jan-17,123016919,1,33.6,15.3,Children,Children Sports,Tracker Kid's Clothes,Torino 2000 K Street Shoes,US,3Top Sports,2963
220200100218,44597,GOLD,17-Feb-17,17-Feb-17,123064802,1,75.2,37.7,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Terra Sebec,US,Eclipse Inc,1303
230100100063,10935,Gold,06-Jan-17,06-Jan-17,123027141,2,689.6,158.1,Outdoors,Outdoors,Anoraks & Parkas,Tx Peak Parka,US,Miller Trading Inc,15218
230100600003,13203,Gold,21-Jan-17,21-Jan-17,123011775,1,17.2,7.55,Outdoors,Outdoors,Sleepingbags,"Sheet Sleeping Bag, Red",GB,Outback Outfitters Ltd,16422
240100400057,25350,Silver,02-Feb-17,08-Feb-17,123079284,1,217.5,161.2,Sports,Assorted Sports Articles,Skates,Pro-roll Gretzky Roller Skates,PT,Magnifico Sports,1684
210201000087,78336,GOLD,03-Jan-17,09-Jan-17,123013545,1,20.0,9.15,Children,Children Sports,Tracker Kid's Clothes,Nwt Tricia 5 Children's Shorts,US,3Top Sports,2963
220200100132,32420,Silver,21-Feb-17,21-Feb-17,123083736,1,89.5,44.85,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Klickitat Mid Shoes,US,Eclipse Inc,1303
220100300017,33215,Silver,08-Jan-17,08-Jan-17,123038514,2,44.8,10.6,Clothes & Shoes,Clothes,Knitwear,Instyle Pullover Lite,US,AllSeasons Outdoor Clothing,772
240300200088,55450,Gold,23-Feb-17,23-Feb-17,123097997,1,25.5,10.6,Sports,Indoor Sports,Gymnastic Clothing,Wide Pants Polyester,ES,Sportico,798
240400300039,36392,Gold,02-Feb-17,02-Feb-17,123076904,1,19.6,7.9,Sports,Racket Sports,Tennis,Smasher Tights,GB,British Sports Ltd,1280
240400300023,12699,GOLD,05-Feb-17,05-Feb-17,123096765,1,49.4,19.8,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Polo Pique,GB,Harry Penny Ltd,18012
240700100002,62895,SILVER,15-Jan-17,15-Jan-17,123081667,1,23.2,12.1,Sports,Team Sports,American Football,Armour M,US,A Team Sports,3298
240800100080,48658,Gold,24-Jan-17,24-Jan-17,123028265,2,423.2,94.25,Sports,Winter Sports,Ski Dress,Mt.kenya Men's Ski Jacket Ventilation Air,NO,Scandinavian Clothing A/S,50
240800100080,18363,Silver,02-Jan-17,03-Jan-17,123009987,2,423.2,94.25,Sports,Winter Sports,Ski Dress,Mt.kenya Men's Ski Jacket Ventilation Air,NO,Scandinavian Clothing A/S,50
240400300023,6510,GOLD,12-Jan-17,12-Jan-17,123060221,1,49.4,19.8,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Polo Pique,GB,Harry Penny Ltd,18012
220100100541,88262,Silver,14-Feb-17,16-Feb-17,123043449,2,85.6,21.5,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Halter Top,US,Eclipse Inc,1303
220100100611,17159,GOLD,02-Mar-17,02-Mar-17,123033828,1,69.8,35.0,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Sweatshirt w/Hood and Zipper,US,Eclipse Inc,1303
220100700037,13390,Silver,31-Jan-17,31-Jan-17,123065445,1,51.4,24.5,Clothes & Shoes,Clothes,Orion,Original Women's Nylon Street Shoes,CA,Fuller Trading Co.,16733
240100100512,27345,Silver,16-Jan-17,16-Jan-17,123082677,1,13.1,5.55,Sports,Assorted Sports Articles,Assorted Sports articles,Tough Boys,US,Teamsports Inc,5810
210200900025,85311,Silver,18-Jan-17,24-Jan-17,123095669,1,16.9,7.4,Children,Children Sports,"Osprey, Kids",Osprey Children's The Cat  T-Shirt,US,Triple Sportswear Inc,3664
210201000093,10528,Silver,06-Feb-17,06-Feb-17,123000676,1,47.0,21.45,Children,Children Sports,Tracker Kid's Clothes,Pa Sweat Jacket,US,3Top Sports,2963
220100100570,24464,SILVER,22-Jan-17,22-Jan-17,123014951,1,22.7,11.45,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Micro Fibre Shorts,US,Eclipse Inc,1303
220200100126,35772,SILVER,25-Feb-17,25-Feb-17,123006843,1,33.4,16.8,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Gts Canvas Plus Shoes,US,Eclipse Inc,1303
220200300003,11748,Silver,06-Mar-17,09-Mar-17,123052235,1,33.7,15.45,Clothes & Shoes,Shoes,Tracker Shoes,Soccer Slide Bathing Sandal,US,3Top Sports,2963
220200200043,74877,Silver,09-Jan-17,11-Jan-17,123047293,2,73.8,18.3,Clothes & Shoes,Shoes,Shoes,Soft Gel Court Men's Indoor Shoes,US,Pro Sportswear Inc,1747
